Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,PreferredDayOfWeek,PreferredHour,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,SupportTicketsCount,SatisfactionScore,SpendingCategory,PreferredTimeOfDay,Region,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Churn,RegMonth,RegWeekday,RegIsWeekend,AccountAgeDays,RegSeason,IsNewClient,AvgBasketValue,CancellationRate,SpendingVolatility,EngagementScore,ProductsPerTransaction
1,743.5300000000001,14.579019607843138,6.41300904565149,5.04,39.6,604,11.84313725490196,2,36,3,13,0.0,0.0,51,51,51.0,0,0,0.0,51,51.0,3.0,3.0,High,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,7,0,0,158,été,1,371.76500000000004,0.0,0.4116439421144903,0.75,0.9807692307692307
5,1727.17,21.589625,22.45506547931624,-39.8,120.0,1184,14.8,-36,96,3,13,0.0,0.5822784810126582,68,68,13.6,2,0,0.025,80,16.0,0.0,3.0,High,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,7,0,0,158,été,1,287.8616666666667,0.024691358024691357,0.9940433043627876,3.0,0.8395061728395061
1,216.85,12.755882352941178,4.023286993901146,8.2,23.9,248,14.588235294117649,2,25,3,13,0.0,0.0,17,17,17.0,0,0,0.0,17,17.0,3.0,4.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,F,Active,0,8,0,0,151,été,1,108.425,0.0,0.2924775663729719,1.0,0.9444444444444444
3,1166.9200000000003,15.354210526315793,9.65888913739158,-14.85,59.400000000000006,723,9.513157894736842,-3,25,3,13,0.0,0.72,67,67,22.33333333333333,7,0,0.0921052631578947,76,25.33333333333333,1.0,2.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Suspended,0,8,2,0,142,été,1,291.7300000000001,0.09090909090909091,0.5906056499547516,1.0,0.8701298701298701
1,451.44,16.12285714285714,5.62456178187201,9.96,26.4,416,14.857142857142858,2,48,3,13,0.0,0.0,28,28,28.0,0,0,0.0,28,28.0,0.0,4.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,6,2,0,205,été,1,225.72,0.0,0.32848266705409707,4.0,0.9655172413793104
2,659.41,26.3764,32.043692681503906,13.0,157.92000000000002,287,11.48,2,48,3,15,0.04,1.5416666666666667,24,24,12.0,0,0,0.0,25,12.5,1.0,4.0,High,Après-midi,UK,Semaine,Moyen,Explorateur,Unknown,Active,0,4,2,0,261,printemps,1,219.8033333333333,0.0,1.1704859909083702,2.0,0.9230769230769231
7,1714.6,4.535978835978836,5.275498917366689,-12.75,39.8,777,2.055555555555556,-7,36,3,16,0.0,0.1458885941644562,297,297,42.42857142857143,7,0,0.0185185185185185,378,54.0,0.0,1.0,High,Après-midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,10,6,1,75,automne,1,214.325,0.018469656992084433,0.9529478117005679,1.0,0.783641160949868
1,238.25,12.539473684210526,8.023529615161904,4.5600000000000005,36.0,203,10.68421052631579,2,24,3,16,0.0,0.0,19,19,19.0,0,0,0.0,19,19.0,0.0,5.0,Medium,Après-midi,Europe continentale,Inconnu,Moyen,Modéré,F,Pending,0,7,4,0,161,été,1,119.125,0.0,0.592602770410403,5.0,0.95
2,364.72,19.19578947368421,7.821237693890111,9.36,35.400000000000006,284,14.947368421052632,6,36,3,17,0.0,3.0,12,12,6.0,0,0,0.0,19,9.5,3.0,1.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,0,9,0,0,102,automne,1,121.57333333333334,0.0,0.3872707082870637,0.25,0.6
2,274.7,12.486363636363636,6.983418828062551,-8.850000000000001,25.200000000000003,161,7.318181818181818,-3,12,3,17,0.0,0.3333333333333333,21,21,10.5,1,0,0.0454545454545454,22,11.0,2.0,4.0,Medium,Après-midi,Europe continentale,Inconnu,Moyen,Explorateur,Unknown,Active,0,9,6,1,96,automne,1,91.56666666666666,0.043478260869565216,0.5178133273251639,1.3333333333333333,0.9130434782608695
2,7.105427357601002e-15,3.552713678800501e-16,14.737283903152074,-24.96,24.96,0,0.0,-12,12,1,9,0.0,0.2105263157894736,10,10,5.0,10,0,0.5,20,10.0,2.0,1.0,Low,Matin,UK,Inconnu,Petit,Modéré,Unknown,Active,0,10,3,0,71,automne,1,2.3684757858670005e-15,0.47619047619047616,14.737283903152067,0.3333333333333333,0.47619047619047616
2,667.6500000000001,14.83666666666667,9.331341860048363,4.5600000000000005,50.0,533,11.844444444444443,1,25,3,18,0.0,0.0,45,45,22.5,0,0,0.0,45,22.5,3.0,3.0,High,Soir,UK,Inconnu,Moyen,Explorateur,F,Active,0,7,2,0,170,été,1,222.55000000000004,0.0,0.5892238598220393,0.75,0.9782608695652174
2,297.0700000000001,14.146190476190482,8.0417923849043,-2.95,35.400000000000006,301,14.333333333333334,-1,26,4,9,0.0,0.2,20,20,10.0,1,0,0.0476190476190476,21,10.5,2.0,4.0,Medium,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,1,0,0,340,hiver,1,99.02333333333337,0.045454545454545456,0.530944886606691,1.3333333333333333,0.9090909090909091
3,1245.9599999999998,15.01156626506024,7.881553251944589,-15.0,30.0,738,8.891566265060241,-6,25,4,10,0.0,0.7439024390243902,76,76,25.33333333333333,7,0,0.0843373493975903,83,27.666666666666668,2.0,0.0,High,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,6,3,0,204,été,1,311.48999999999995,0.08333333333333333,0.49224124120470214,0.0,0.9047619047619048
2,173.16000000000005,21.645000000000003,5.495886773630933,16.5,30.6,60,7.5,2,12,3,10,0.0,2.857142857142857,8,8,4.0,0,0,0.0,8,4.0,1.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,0,5,6,1,222,printemps,1,57.72000000000002,0.0,0.24269758329127544,1.5,0.8888888888888888
2,621.7500000000001,20.056451612903228,8.765195015281405,4.2,46.48,491,15.838709677419354,3,56,4,10,0.0,1.3666666666666667,27,27,13.5,0,0,0.0,31,15.5,4.0,5.0,High,Matin,UK,Inconnu,Grand,Explorateur,Unknown,Active,0,8,5,1,139,été,1,207.25000000000003,0.0,0.41627123013975265,1.0,0.84375
3,378.59,12.619666666666664,12.939804529604295,-16.95,33.9,141,4.7,-4,12,3,10,0.0,2.3448275862068964,24,24,8.0,5,0,0.1666666666666666,30,10.0,2.0,3.0,Medium,Matin,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,10,4,0,77,automne,1,94.6475,0.16129032258064516,0.9500823218584129,1.0,0.7741935483870968
1,199.8,39.96,34.60705130461132,10.2,83.4,60,12.0,12,12,4,11,0.0,0.0,5,5,5.0,0,0,0.0,5,5.0,2.0,1.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,0,8,3,0,141,été,1,99.9,0.0,0.8448987134914873,0.3333333333333333,0.8333333333333334
1,74.4,12.4,3.5155426323684367,9.36,17.4,144,24.0,12,48,4,12,0.0,0.0,6,6,6.0,0,0,0.0,6,6.0,2.0,1.0,Low,Midi,UK,Inconnu,Grand,Modéré,M,Active,0,12,1,0,374,hiver,0,37.2,0.0,0.2623539277886893,0.3333333333333333,0.8571428571428571
3,485.24,23.106666666666666,24.17865946104815,-1.45,90.0,432,20.571428571428573,-1,200,4,12,0.0,2.35,17,17,5.666666666666667,1,0,0.0476190476190476,21,7.0,4.0,2.0,Medium,Midi,UK,Inconnu,Grand,Modéré,M,Active,0,2,2,0,324,hiver,1,121.31,0.045454545454545456,1.0029864267580815,0.4,0.7727272727272727
1,341.36,42.67,8.849490703666834,30.0,59.4,205,25.625,1,36,4,13,0.0,0.0,8,8,8.0,0,0,0.0,8,8.0,3.0,0.0,Medium,Midi,UK,Inconnu,Grand,Modéré,F,Active,0,10,5,1,426,automne,0,170.68,0.0,0.2026446233951645,0.0,0.8888888888888888
1,310.62,14.791428571428572,15.745971639030182,4.68,79.9,666,31.714285714285715,2,96,4,14,0.0,0.0,21,21,21.0,0,0,0.0,21,21.0,2.0,2.0,Medium,Après-midi,UK,Inconnu,Grand,Explorateur,F,Active,0,7,1,0,171,été,1,155.31,0.0,0.9971214173440499,0.6666666666666666,0.9545454545454546
1,443.05000000000007,19.263043478260872,6.070592628538015,12.5,39.8,157,6.826086956521739,2,24,4,14,0.0,0.0,23,23,23.0,0,0,0.0,23,23.0,2.0,3.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,9,3,0,92,automne,1,221.52500000000003,0.0,0.2995893798012538,1.0,0.9583333333333334
1,618.5900000000001,20.61966666666667,7.109744882824599,10.2,35.400000000000006,293,9.766666666666667,2,24,4,15,0.0,0.0,30,30,30.0,0,0,0.0,30,30.0,1.0,4.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,4,0,0,270,printemps,1,309.2950000000001,0.0,0.3288554348428714,2.0,0.967741935483871
1,213.5,21.35,30.84911307927308,3.4,106.2,41,4.1,1,15,6,10,1.0,0.0,10,10,10.0,0,0,0.0,10,10.0,4.0,1.0,Medium,Matin,UK,Weekend,Petit,Modéré,M,Active,0,6,1,0,185,été,1,106.75,0.0,1.3802735158511446,0.2,0.9090909090909091
1,270.79999999999995,10.832,6.154467889265488,1.65,25.5,87,3.48,1,20,6,12,1.0,0.0,25,25,25.0,0,0,0.0,25,25.0,3.0,4.0,Medium,Midi,UK,Weekend,Petit,Explorateur,Unknown,Suspended,0,9,4,0,91,automne,1,135.39999999999998,0.0,0.5201544869223705,1.0,0.9615384615384616
4,605.06,3.457485714285714,2.8710588115723774,0.38,16.6,344,1.9657142857142853,1,24,6,11,0.7257142857142858,0.3505747126436782,123,123,30.75,0,0,0.0,175,43.75,0.0,2.0,High,Matin,UK,Weekend,Petit,Explorateur,M,Active,0,8,0,0,137,été,1,121.01199999999999,0.0,0.6440982642683463,2.0,0.6988636363636364
3,380.55,7.047222222222222,9.21592825752234,0.78,51.0,341,6.314814814814815,1,48,6,14,1.0,0.7924528301886793,47,47,15.666666666666666,0,0,0.0,54,18.0,2.0,2.0,Medium,Après-midi,UK,Weekend,Moyen,Explorateur,Unknown,Active,0,12,2,0,373,hiver,0,95.1375,0.0,1.1452309881629419,0.6666666666666666,0.8545454545454545
5,1026.94,5.673701657458564,7.1969889613988745,-25.5,45.0,514,2.839779005524862,-36,42,6,13,0.994475138121547,0.2555555555555555,112,112,22.4,4,0,0.0220994475138121,181,36.2,0.0,1.0,High,Midi,UK,Weekend,Petit,Explorateur,Unknown,Active,0,11,2,0,51,automne,1,171.15666666666667,0.02197802197802198,1.0784103531741611,1.0,0.6153846153846154
4,296.71,14.129047619047618,11.706516947735524,-5.8,53.1,258,12.285714285714286,-4,24,2,14,0.0,2.9,17,17,4.25,2,1,0.0952380952380952,21,5.25,3.0,2.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,F,Active,0,2,5,1,314,hiver,1,59.342,0.09090909090909091,0.7737775200731675,0.5,0.7727272727272727
2,1047.43,21.3761224489796,26.64607075601755,-8.5,158.39999999999998,793,16.183673469387756,-3,120,0,9,0.0,0.3333333333333333,46,46,23.0,3,0,0.0612244897959183,49,24.5,4.0,4.0,High,Matin,UK,Inconnu,Grand,Explorateur,Unknown,Active,0,1,5,1,356,hiver,1,349.1433333333334,0.06,1.1908261056746527,0.8,0.92
4,826.96,18.37688888888889,11.17611756100363,-4.949999999999999,54.08,577,12.822222222222225,-3,72,0,10,0.0,0.9318181818181818,34,35,8.5,3,0,0.0666666666666666,45,11.25,4.0,2.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,9,5,1,104,automne,1,165.392,0.06521739130434782,0.5767756436593002,0.4,0.7391304347826086
2,351.45,18.49736842105263,28.414577018398543,-37.5,102.0,52,2.736842105263158,-3,12,0,10,0.0,0.1666666666666666,15,15,7.5,4,0,0.2105263157894736,19,9.5,1.0,4.0,Medium,Matin,UK,Inconnu,Petit,Modéré,Unknown,Active,0,7,0,0,179,été,1,117.14999999999999,0.2,1.4573544698328313,2.0,0.75
1,1071.03,17.274677419354838,7.497878108087918,5.04,45.0,677,10.919354838709678,2,24,0,10,0.0,0.0,62,62,62.0,0,0,0.0,62,62.0,2.0,3.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,0,0,67,automne,1,535.515,0.0,0.41028785001407814,1.0,0.9841269841269841
2,363.9,60.65,21.53859326882793,44.7,99.0,120,20.0,6,36,0,11,0.0,8.8,5,5,2.5,0,0,0.0,6,3.0,4.0,5.0,Medium,Matin,UK,Inconnu,Grand,Modéré,F,Active,0,6,1,0,199,été,1,121.3,0.0,0.34936890947003946,1.0,0.7142857142857143
2,700.8599999999999,6.550093457943924,7.763100855769143,0.85,41.25,373,3.485981308411215,1,36,0,11,0.0,0.5566037735849056,94,94,47.0,0,0,0.0,107,53.5,7.0,1.0,High,Matin,UK,Inconnu,Petit,Explorateur,F,Active,0,9,2,0,100,automne,1,233.61999999999998,0.0,1.028212551144132,0.125,0.8703703703703703
2,778.5,14.68867924528302,5.07974258801787,6.64,30.0,744,14.037735849056604,3,72,0,11,0.0,0.5961538461538461,53,53,26.5,0,0,0.0,53,26.5,1.0,2.0,High,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,3,3,0,302,printemps,1,259.5,0.0,0.32378395329518594,1.0,0.9814814814814815
2,476.96,15.385806451612902,7.112889602308168,-3.75,34.0,343,11.064516129032258,-3,25,0,12,0.0,0.4333333333333333,30,30,15.0,1,0,0.032258064516129,31,15.5,1.0,1.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,10,5,1,83,automne,1,158.98666666666665,0.03125,0.43408846694927405,0.5,0.9375
3,1140.27,19.0045,14.262820034585832,-7.95,85.0,457,7.616666666666666,-1,24,0,14,0.0,0.7627118644067796,53,53,17.666666666666668,3,0,0.05,60,20.0,1.0,2.0,High,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,9,2,0,114,automne,1,285.0675,0.04918032786885246,0.7129805810985445,1.0,0.8688524590163934
1,426.63000000000005,20.31571428571429,6.422272628461496,14.85,35.400000000000006,139,6.619047619047619,2,12,0,14,0.0,0.0,21,21,21.0,0,0,0.0,21,21.0,4.0,3.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,2,6,1,327,hiver,1,213.31500000000003,0.0,0.3012928650843138,0.6,0.9545454545454546
1,338.7100000000001,22.58066666666668,17.5853012755648,14.85,83.4,113,7.533333333333333,3,12,0,14,0.0,0.0,15,15,15.0,0,0,0.0,15,15.0,2.0,4.0,Medium,Après-midi,UK,Inconnu,Moyen,Modéré,M,Active,0,10,0,0,431,automne,0,169.35500000000005,0.0,0.7457508103629296,1.3333333333333333,0.9375
4,2089.85,35.421186440677964,21.172995983396312,8.5,102.0,963,16.322033898305083,2,72,0,15,0.0,1.0172413793103448,52,53,13.0,0,0,0.0,59,14.75,1.0,1.0,VIP,Après-midi,UK,Inconnu,Grand,Explorateur,M,Active,0,8,3,0,141,été,1,417.96999999999997,0.0,0.5813373492893327,0.5,0.8666666666666667
1,324.79999999999995,14.12173913043478,3.8447965452424526,6.6000000000000005,20.4,168,7.304347826086956,1,24,1,10,0.0,0.0,23,23,23.0,0,0,0.0,23,23.0,2.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Explorateur,M,Suspended,0,2,3,0,323,hiver,1,162.39999999999998,0.0,0.25425624077221515,1.0,0.9583333333333334
1,432.0,432.0,0.0,432.0,432.0,600,600.0,600,600,1,10,0.0,,1,1,1.0,0,0,0.0,1,1.0,2.0,0.0,Medium,Matin,UK,Inconnu,Grand,Spécialisé,M,Active,0,11,1,0,52,automne,1,216.0,0.0,0.0,0.0,0.5
4,565.58,7.5410666666666675,11.074505732773144,-20.75,59.0,240,3.2,-5,24,0,14,0.0,0.7702702702702703,63,63,15.75,1,0,0.0133333333333333,75,18.75,0.0,5.0,High,Après-midi,UK,Inconnu,Petit,Explorateur,M,Active,0,10,6,1,82,automne,1,113.11600000000001,0.013157894736842105,1.2966185799712537,5.0,0.8289473684210527
1,890.85,18.95425531914894,13.267133589156533,9.96,83.4,489,10.404255319148936,2,25,1,12,0.0,0.0,47,47,47.0,0,0,0.0,47,47.0,2.0,3.0,High,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,2,4,0,315,hiver,1,445.425,0.0,0.6648774097034248,1.0,0.9791666666666666
1,452.89,18.870416666666667,6.429460373033323,9.9,39.8,127,5.291666666666667,2,12,1,12,0.0,0.0,24,24,24.0,0,0,0.0,24,24.0,1.0,5.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,7,4,0,161,été,1,226.445,0.0,0.323569479235882,2.5,0.96
1,373.94,23.37125,8.333968142487706,14.85,50.0,117,7.3125,1,24,1,12,0.0,0.0,16,16,16.0,0,0,0.0,16,16.0,3.0,3.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,0,4,2,0,254,printemps,1,186.97,0.0,0.3419589944088919,0.75,0.9411764705882353
1,449.12,56.14,33.58585416510945,23.8,107.28,472,59.0,4,192,1,13,0.0,0.0,8,8,8.0,0,0,0.0,8,8.0,0.0,4.0,Medium,Midi,UK,Inconnu,Grand,Modéré,M,Suspended,0,7,5,1,153,été,1,224.56,0.0,0.5877818369812645,4.0,0.8888888888888888
2,138.03,4.059705882352941,2.871632927177357,0.95,10.5,99,2.911764705882353,1,25,1,14,0.0,0.0,31,31,15.5,0,0,0.0,34,17.0,3.0,3.0,Medium,Après-midi,Moyen-Orient,Inconnu,Petit,Explorateur,Unknown,Active,0,1,1,0,353,hiver,1,46.01,0.0,0.5675493781551482,0.75,0.8857142857142857
1,111.68,3.6025806451612903,2.984703187635174,0.42,10.5,287,9.258064516129032,1,37,1,14,0.0,0.0,31,31,31.0,0,0,0.0,31,31.0,1.0,4.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,F,Active,0,7,6,1,173,été,1,55.84,0.0,0.648484712760656,2.0,0.96875
1,135.31,2.602115384615385,2.119826423284868,0.19,8.5,64,1.2307692307692308,1,4,1,16,0.0,0.0,49,49,49.0,0,0,0.0,52,52.0,1.0,10.0,Medium,Après-midi,UK,Inconnu,Petit,Explorateur,F,Pending,0,9,3,0,113,automne,1,67.655,0.0,0.5884948695254558,5.0,0.9245283018867925
1,406.53,25.408125,13.127059695529688,15.0,60.0,251,15.6875,5,48,2,10,0.0,0.0,16,16,16.0,0,0,0.0,16,16.0,1.0,3.0,Medium,Matin,UK,Inconnu,Grand,Modéré,F,Active,0,9,3,0,99,automne,1,203.265,0.0,0.49708412450825984,1.5,0.9411764705882353
1,108.38,18.063333333333333,3.640448690294462,13.28,23.4,74,12.333333333333334,10,16,2,10,0.0,0.0,6,6,6.0,0,0,0.0,6,6.0,3.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,0,6,3,0,211,été,1,54.19,0.0,0.19096600928280097,0.75,0.8571428571428571
2,728.1599999999999,40.453333333333326,33.63322656855516,9.9,99.0,596,33.111111111111114,2,60,2,11,0.0,3.588235294117647,14,14,7.0,0,0,0.0,18,9.0,3.0,0.0,High,Matin,UK,Inconnu,Grand,Modéré,F,Pending,0,1,3,0,337,hiver,1,242.71999999999994,0.0,0.8113515576203401,0.0,0.7368421052631579
1,140.34,14.034,6.575861920691462,10.08,30.0,160,16.0,6,24,2,11,0.0,0.0,10,10,10.0,0,0,0.0,10,10.0,0.0,5.0,Medium,Matin,UK,Inconnu,Grand,Modéré,M,Active,0,12,4,0,28,hiver,1,70.17,0.0,0.43739935617210735,5.0,0.9090909090909091
3,331.0,19.47058823529412,9.505777500149737,10.08,39.6,224,13.176470588235292,2,36,2,12,0.0,2.4375,15,15,5.0,0,0,0.0,17,5.666666666666667,0.0,4.0,Medium,Midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,0,8,2,0,135,été,1,82.75,0.0,0.4643626939728319,4.0,0.8333333333333334
1,65.4,32.7,25.031580054003783,15.0,50.400000000000006,25,12.5,1,24,2,13,0.0,0.0,2,2,2.0,0,0,0.0,2,2.0,1.0,2.0,Low,Midi,UK,Inconnu,Moyen,Spécialisé,F,Active,0,10,2,0,72,automne,1,32.7,0.0,0.7427768562018926,1.0,0.6666666666666666
1,91.85,22.9625,11.506547049397572,15.0,39.95,4,1.0,1,1,2,13,0.0,0.0,4,4,4.0,0,0,0.0,4,4.0,0.0,2.0,Low,Midi,Europe continentale,Inconnu,Petit,Spécialisé,F,Active,0,3,5,1,279,printemps,1,45.925,0.0,0.48018975688670096,2.0,0.8
3,851.01,18.500217391304343,13.39073618242277,8.2,102.0,487,10.58695652173913,2,40,2,13,0.0,1.0666666666666669,42,42,14.0,0,0,0.0,46,15.333333333333334,1.0,1.0,High,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,12,3,0,372,hiver,0,212.7525,0.0,0.6866967641291041,0.5,0.8936170212765957
1,354.15,12.648214285714284,11.600283857820488,2.08,55.65,128,4.571428571428571,1,12,2,13,0.0,0.0,27,27,27.0,0,0,0.0,28,28.0,2.0,2.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,F,Active,0,3,2,0,296,printemps,1,177.075,0.0,0.8499488368938211,0.6666666666666666,0.9310344827586207
1,332.3,13.845833333333331,4.360204339713676,6.64,23.4,245,10.208333333333334,3,25,2,14,0.0,0.0,24,24,24.0,0,0,0.0,24,24.0,0.0,5.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,3,5,1,286,printemps,1,166.15,0.0,0.29369886094057884,5.0,0.96
1,90.6,18.12,2.7380650101851107,13.5,19.8,44,8.8,2,12,2,14,0.0,0.0,5,5,5.0,0,0,0.0,5,5.0,1.0,5.0,Low,Après-midi,UK,Inconnu,Moyen,Modéré,F,Active,0,12,4,0,385,hiver,0,45.3,0.0,0.1432042369343677,2.5,0.8333333333333334
1,369.34,16.78818181818182,15.4827060623454,2.55,69.3,203,9.227272727272728,1,42,2,14,0.0,0.0,22,22,22.0,0,0,0.0,22,22.0,1.0,5.0,Medium,Après-midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,12,0,0,382,hiver,0,184.67,0.0,0.8703928383799223,2.5,0.9565217391304348
3,608.1,14.47857142857143,10.061670464865864,-17.700000000000003,37.5,361,8.595238095238095,-6,24,6,13,0.5,1.4390243902439024,34,34,11.333333333333334,3,0,0.0714285714285714,42,14.0,3.0,4.0,High,Midi,Europe continentale,Semaine,Moyen,Explorateur,M,Active,0,12,6,1,383,hiver,0,152.025,0.06976744186046512,0.6500387010065625,1.0,0.7906976744186046
1,133.06,19.00857142857143,3.601760812766577,14.85,24.96,30,4.285714285714286,1,12,2,15,0.0,0.0,7,7,7.0,0,0,0.0,7,7.0,2.0,4.0,Medium,Après-midi,UK,Inconnu,Petit,Modéré,Unknown,Suspended,0,8,5,1,125,été,1,66.53,0.0,0.1800108931127091,1.3333333333333333,0.875
1,92.46,15.409999999999998,2.669943819633665,9.96,16.5,62,10.333333333333334,10,12,2,15,0.0,0.0,6,6,6.0,0,0,0.0,6,6.0,4.0,3.0,Low,Après-midi,UK,Inconnu,Moyen,Modéré,Unknown,Active,0,10,6,1,425,automne,0,46.23,0.0,0.16270224373148479,0.6,0.8571428571428571
5,725.07,10.508260869565218,10.702049000696046,1.65,61.2,434,6.2898550724637685,1,36,2,15,0.0,0.8823529411764706,53,53,10.6,0,0,0.0,69,13.8,2.0,2.0,High,Après-midi,Europe continentale,Inconnu,Moyen,Explorateur,M,Active,0,6,0,0,193,été,1,120.84500000000001,0.0,0.9299449432015152,0.6666666666666666,0.7571428571428571
1,97.97,2.8814705882352944,1.8659827735619496,0.29,6.84,253,7.4411764705882355,1,100,2,17,0.0,0.0,32,32,32.0,0,0,0.0,34,34.0,0.0,5.0,Low,Après-midi,UK,Inconnu,Moyen,Explorateur,M,Active,0,8,6,1,124,été,1,48.985,0.0,0.4807411858839606,5.0,0.9142857142857143
1,312.98,34.77555555555556,27.188015333557868,9.96,102.0,182,20.22222222222222,6,40,3,8,0.0,0.0,9,9,9.0,0,0,0.0,9,9.0,5.0,2.0,Medium,Matin,UK,Inconnu,Grand,Modéré,F,Active,0,2,3,0,309,hiver,1,156.49,0.0,0.7599606745823366,0.3333333333333333,0.9
1,391.98,16.3325,4.696048523932694,6.8,30.0,189,7.875,1,24,3,9,0.0,0.0,24,24,24.0,0,0,0.0,24,24.0,3.0,3.0,Medium,Matin,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,9,3,0,99,automne,1,195.99,0.0,0.27093890228949624,0.75,0.96
4,769.61,17.897906976744185,9.496306439407938,-11.9,50.0,445,10.348837209302326,-2,40,3,9,0.2558139534883721,1.4047619047619049,34,34,8.5,2,0,0.0465116279069767,43,10.75,0.0,3.0,High,Matin,Europe continentale,Semaine,Moyen,Explorateur,M,Active,0,7,2,0,163,été,1,153.922,0.045454545454545456,0.502505724633639,3.0,0.7727272727272727
1,282.45,16.61470588235294,2.402067124496781,12.6,19.8,91,5.352941176470588,3,12,3,9,0.0,0.0,17,17,17.0,0,0,0.0,17,17.0,3.0,5.0,Medium,Matin,UK,Inconnu,Moyen,Modéré,F,Active,0,9,4,0,112,automne,1,141.225,0.0,0.13636714348453927,1.25,0.9444444444444444
1,508.58,21.19083333333333,11.332300858767525,9.36,66.0,255,10.625,2,24,3,10,0.0,0.0,24,24,24.0,0,0,0.0,24,24.0,1.0,2.0,High,Matin,UK,Inconnu,Moyen,Explorateur,M,Active,0,9,5,1,97,automne,1,254.29,0.0,0.5106748668940265,1.0,0.96
4,1328.5500000000004,16.817088607594943,5.7493328825709975,4.68,39.8,841,10.645569620253164,1,48,2,13,0.0,0.6923076923076923,70,70,17.5,0,0,0.0,79,19.75,2.0,3.0,High,Midi,UK,Inconnu,Moyen,Explorateur,F,Suspended,0,9,1,0,101,automne,1,265.7100000000001,0.0,0.32268643936137875,1.0,0.875
1,428.89,18.647391304347824,6.708717678168869,6.64,30.24,267,11.608695652173912,3,48,3,11,0.0,0.0,23,23,23.0,0,0,0.0,23,23.0,2.0,1.0,Medium,Matin,UK,Inconnu,Moyen,Explorateur,F,Active,0,9,2,0,93,automne,1,214.445,0.0,0.3414558998824581,0.3333333333333333,0.9583333333333334
1,219.14,3.175942028985508,2.689001191586691,0.42,15.0,102,1.4782608695652173,1,6,3,12,0.0,0.0,57,57,57.0,0,0,0.0,69,69.0,1.0,4.0,Medium,Midi,UK,Inconnu,Petit,Explorateur,Unknown,Active,0,2,6,1,306,hiver,1,109.57,0.0,0.6439268488216896,2.0,0.8142857142857143
3,556.95,8.071739130434784,6.423942567257033,1.45,30.0,294,4.260869565217392,1,36,4,10,0.0,0.5147058823529411,53,53,17.666666666666668,0,0,0.0,69,23.0,1.0,2.0,High,Matin,UK,Inconnu,Petit,Explorateur,F,Active,0,9,5,1,104,automne,1,139.2375,0.0,0.7081269065272549,1.0,0.7571428571428571
1,295.93000000000006,13.45136363636364,5.436369845730431,4.68,22.5,178,8.090909090909092,1,25,3,13,0.0,0.0,22,22,22.0,0,0,0.0,22,22.0,2.0,5.0,Medium,Midi,UK,Inconnu,Moyen,Explorateur,Unknown,Active,0,11,4,0,56,automne,1,147.96500000000003,0.0,0.37618386627895906,1.6666666666666667,0.9565217391304348
